# p_bar (bar) z (km) T (K) nH2 (cm-3) nHe (cm-3) nH (cm-3) nCH4 (cm-3) nC2H2 (cm-3) nC2H4 (cm-3) nC2H6 (cm-3)
3.557150e-05  233.48  218.42 2.252232e+14 1.973174e+13 5.547480e+09 4.135495e+11 1.561557e+09 2.953428e+09 1.997536e+07
3.365535e-05  235.19  221.01 2.121802e+14 1.831903e+13 5.740922e+09 3.858429e+11 1.579289e+09 2.835041e+09 1.906743e+07
3.184242e-05  236.90  223.60 1.991372e+14 1.690633e+13 5.934364e+09 3.581364e+11 1.597022e+09 2.716654e+09 1.815949e+07
3.012714e-05  238.62  226.19 1.860942e+14 1.549363e+13 6.127806e+09 3.304298e+11 1.614755e+09 2.598267e+09 1.725156e+07
2.850426e-05  240.36  228.81 1.736833e+14 1.418142e+13 6.312663e+09 3.043637e+11 1.625552e+09 2.481643e+09 1.636368e+07
2.696881e-05  242.20  231.59 1.639109e+14 1.328869e+13 6.461687e+09 2.851450e+11 1.607401e+09 2.372382e+09 1.555952e+07
2.551606e-05  244.04  234.38 1.541385e+14 1.239596e+13 6.610712e+09 2.659263e+11 1.589251e+09 2.263121e+09 1.475535e+07
2.414157e-05  245.88  237.16 1.443661e+14 1.150323e+13 6.759736e+09 2.467077e+11 1.571100e+09 2.153859e+09 1.395119e+07
2.284112e-05  247.72  239.94 1.345937e+14 1.061050e+13 6.908760e+09 2.274890e+11 1.552949e+09 2.044598e+09 1.314702e+07
2.161073e-05  249.56  242.72 1.248212e+14 9.717764e+12 7.057784e+09 2.082704e+11 1.534798e+09 1.935337e+09 1.234286e+07
2.044661e-05  251.51  246.20 1.170620e+14 9.024371e+12 7.148505e+09 1.934601e+11 1.513994e+09 1.841250e+09 1.155854e+07
1.934520e-05  253.49  249.90 1.099370e+14 8.393782e+12 7.220857e+09 1.800387e+11 1.492353e+09 1.751943e+09 1.078047e+07
1.830312e-05  255.47  253.60 1.028120e+14 7.763193e+12 7.293209e+09 1.666173e+11 1.470712e+09 1.662637e+09 1.000240e+07
1.731717e-05  257.45  257.30 9.568695e+13 7.132604e+12 7.365560e+09 1.531960e+11 1.449071e+09 1.573331e+09 9.224331e+06
1.638434e-05  259.43  261.00 8.856194e+13 6.502015e+12 7.437912e+09 1.397746e+11 1.427430e+09 1.484025e+09 8.446261e+06
1.550175e-05  261.52  265.13 8.279538e+13 5.976992e+12 7.470517e+09 1.288351e+11 1.397917e+09 1.403169e+09 7.830206e+06
1.466671e-05  263.67  269.45 7.758294e+13 5.495031e+12 7.486908e+09 1.189080e+11 1.365193e+09 1.325761e+09 7.280238e+06
1.387665e-05  265.81  273.77 7.237051e+13 5.013071e+12 7.503299e+09 1.089810e+11 1.332470e+09 1.248353e+09 6.730271e+06
1.312915e-05  267.95  278.09 6.715808e+13 4.531111e+12 7.519691e+09 9.905390e+10 1.299746e+09 1.170945e+09 6.180303e+06
1.242191e-05  270.10  282.43 6.200819e+13 4.055429e+12 7.535581e+09 8.924592e+10 1.268169e+09 1.094362e+09 5.638322e+06
1.175277e-05  272.43  287.39 5.818996e+13 3.713412e+12 7.540810e+09 8.197346e+10 1.261024e+09 1.035339e+09 5.266355e+06
1.111968e-05  274.75  292.35 5.437173e+13 3.371394e+12 7.546040e+09 7.470100e+10 1.253878e+09 9.763170e+08 4.894389e+06
1.052069e-05  277.07  297.31 5.055350e+13 3.029377e+12 7.551269e+09 6.742854e+10 1.246732e+09 9.172945e+08 4.522423e+06
9.953962e-06  279.40  302.27 4.673527e+13 2.687360e+12 7.556499e+09 6.015607e+10 1.239586e+09 8.582720e+08 4.150456e+06
9.417766e-06  281.86  307.78 4.372812e+13 2.440420e+12 7.574912e+09 5.451869e+10 1.221918e+09 8.109046e+08 3.949035e+06
8.910453e-06  284.38  313.47 4.100565e+13 2.226850e+12 7.597953e+09 4.945520e+10 1.200556e+09 7.676281e+08 3.807472e+06
8.430468e-06  286.89  319.17 3.828318e+13 2.013280e+12 7.620994e+09 4.439171e+10 1.179194e+09 7.243515e+08 3.665909e+06
7.976339e-06  289.41  324.87 3.556071e+13 1.799710e+12 7.644035e+09 3.932821e+10 1.157832e+09 6.810750e+08 3.524347e+06
7.546673e-06  292.07  330.90 3.326847e+13 1.650337e+12 7.663606e+09 3.527136e+10 1.122631e+09 6.381867e+08 3.660373e+06
7.140151e-06  294.78  337.04 3.110949e+13 1.520848e+12 7.682102e+09 3.152629e+10 1.083145e+09 5.954186e+08 3.882374e+06
6.755528e-06  297.48  343.17 2.895050e+13 1.391359e+12 7.700598e+09 2.778121e+10 1.043659e+09 5.526505e+08 4.104376e+06
6.391624e-06  300.20  349.34 2.682621e+13 1.264409e+12 7.716333e+09 2.411355e+10 1.003589e+09 5.105270e+08 4.430721e+06
6.047322e-06  303.10  355.90 2.516037e+13 1.171021e+12 7.695584e+09 2.146885e+10 9.558140e+08 4.769230e+08 6.135977e+06
5.721568e-06  306.00  362.47 2.349452e+13 1.077632e+12 7.674836e+09 1.882414e+10 9.080389e+08 4.433190e+08 7.841233e+06
5.413360e-06  308.89  369.03 2.182867e+13 9.842440e+11 7.654087e+09 1.617944e+10 8.602638e+08 4.097150e+08 9.546489e+06
5.121755e-06  311.95  378.93 2.034963e+13 8.979584e+11 7.585249e+09 1.388800e+10 8.125245e+08 3.800585e+08 1.184268e+07
4.845859e-06  315.10  390.90 1.898582e+13 8.160544e+11 7.486746e+09 1.181448e+10 7.648073e+08 3.528372e+08 1.450341e+07
4.584824e-06  318.25  402.86 1.762202e+13 7.341503e+11 7.388243e+09 9.740965e+09 7.170901e+08 3.256158e+08 1.716414e+07
4.337850e-06  321.53  414.22 1.638432e+13 6.572597e+11 7.253591e+09 7.994836e+09 6.709254e+08 2.973981e+08 2.119811e+07
4.104181e-06  324.97  424.82 1.530438e+13 5.866405e+11 7.073719e+09 6.658237e+09 6.267028e+08 2.679339e+08 2.694988e+07
3.883098e-06  328.42  435.42 1.422444e+13 5.160213e+11 6.893847e+09 5.321639e+09 5.824802e+08 2.384697e+08 3.270165e+07
3.673925e-06  331.99  445.11 1.321982e+13 4.551062e+11 6.690149e+09 4.250920e+09 5.255813e+08 2.081844e+08 3.563678e+07
3.476019e-06  335.67  454.01 1.227935e+13 4.024568e+11 6.466156e+09 3.406668e+09 4.578854e+08 1.771998e+08 3.617282e+07
3.288774e-06  339.36  462.91 1.133887e+13 3.498073e+11 6.242164e+09 2.562415e+09 3.901894e+08 1.462151e+08 3.670887e+07
3.111616e-06  343.23  473.32 1.057870e+13 3.109577e+11 6.012172e+09 1.984063e+09 3.335610e+08 1.182855e+08 3.183333e+07
2.944000e-06  347.14  484.04 9.856686e+12 2.750287e+11 5.780910e+09 1.461985e+09 2.792749e+08 9.100249e+07 2.581251e+07
2.785414e-06  351.11  494.81 9.157534e+12 2.420197e+11 5.555720e+09 1.013429e+09 2.267677e+08 6.620920e+07 2.020747e+07
2.635371e-06  355.25  505.69 8.520998e+12 2.170084e+11 5.347162e+09 7.662455e+08 1.791328e+08 4.823507e+07 1.574122e+07
2.493409e-06  359.39  516.56 7.884462e+12 1.919971e+11 5.138604e+09 5.190619e+08 1.314979e+08 3.026094e+07 1.127497e+07
2.359095e-06  363.71  526.10 7.342003e+12 1.726514e+11 4.963892e+09 3.841955e+08 9.561752e+07 2.049287e+07 8.431248e+06
2.232016e-06  368.05  535.40 6.815769e+12 1.542827e+11 4.795018e+09 2.687000e+08 6.176433e+07 1.214007e+07 5.867356e+06
2.111783e-06  372.50  544.88 6.364997e+12 1.382188e+11 4.643940e+09 1.832370e+08 3.863283e+07 6.808409e+06 4.036855e+06
1.998026e-06  377.03  554.49 5.975464e+12 1.240253e+11 4.507305e+09 1.221456e+08 2.420205e+07 3.928419e+06 2.801507e+06
1.890397e-06  381.62  563.86 5.598992e+12 1.108695e+11 4.378465e+09 7.493969e+07 1.311548e+07 1.774369e+06 1.778097e+06
1.788566e-06  386.33  572.74 5.247356e+12 9.968665e+10 4.264451e+09 5.413802e+07 8.388196e+06 1.000751e+06 1.157702e+06
1.692220e-06  391.07  581.69 4.906311e+12 8.901573e+10 4.153583e+09 3.542266e+07 4.298674e+06 3.644478e+05 6.188220e+05
1.601064e-06  395.93  590.89 4.603056e+12 8.017153e+10 4.053945e+09 2.415241e+07 2.485037e+06 2.181579e+05 3.708287e+05
1.514819e-06  400.83  600.04 4.310750e+12 7.162578e+10 3.955444e+09 1.385040e+07 9.068345e+05 8.885010e+04 1.528455e+05
1.433219e-06  405.85  609.00 4.074026e+12 6.459505e+10 3.862720e+09 8.463319e+06 5.237273e+05 4.574448e+04 8.719649e+04
1.356015e-06  410.91  618.00 3.840662e+12 5.780948e+10 3.770028e+09 3.762634e+06 1.922509e+05 9.402503e+03 3.056825e+04
1.282970e-06  416.09  627.13 3.623100e+12 5.217659e+10 3.677483e+09 2.289165e+06 1.035262e+05 4.861121e+03 1.635304e+04
1.213859e-06  421.30  635.86 3.410050e+12 4.680151e+10 3.583666e+09 1.059093e+06 3.241602e+04 1.268222e+03 4.987108e+03
1.148472e-06  426.62  643.35 3.210885e+12 4.221953e+10 3.485934e+09 5.777790e+05 1.549261e+04 5.931173e+02 2.386356e+03
1.086606e-06  431.98  650.43 3.016636e+12 3.793006e+10 3.386374e+09 2.307501e+05 3.871173e+03 1.338066e+02 6.005781e+02
1.028073e-06  437.42  656.81 2.830931e+12 3.414898e+10 3.283638e+09 1.171139e+05 1.464748e+03 4.955324e+01 2.312555e+02
9.726934e-07  442.90  663.26 2.652579e+12 3.068946e+10 3.179647e+09 4.759293e+04 2.317542e+02 6.815933e+00 4.011584e+01
9.202967e-07  448.43  669.76 2.480903e+12 2.752189e+10 3.074517e+09 1.812518e+04 6.414020e+01 1.771802e+00 1.075169e+01
8.707225e-07  454.04  676.15 2.321174e+12 2.469725e+10 2.969268e+09 6.484169e+03 1.033796e+01 2.127817e-01 1.523622e+00
8.238187e-07  459.68  682.49 2.166157e+12 2.200785e+10 2.863972e+09 1.873065e+03 1.417013e+00 2.810281e-02 2.361418e-01
7.794416e-07  465.40  688.15 2.037458e+12 1.970389e+10 2.760424e+09 8.529267e+02 4.449470e-01 8.401982e-03 7.866594e-02
7.374549e-07  471.14  693.79 1.914907e+12 1.749829e+10 2.657672e+09 1.881659e+02 4.815922e-02 6.162907e-04 6.757469e-03
6.977300e-07  476.96  699.50 1.810938e+12 1.559892e+10 2.557738e+09 7.989267e+01 1.798127e-02 3.384418e-04 2.464511e-03
6.601449e-07  482.81  705.25 1.710873e+12 1.386219e+10 2.460063e+09 1.751998e+01 1.614098e-03 1.879468e-04 2.027539e-04
6.245845e-07  488.71  711.05 1.615097e+12 1.230423e+10 2.364870e+09 5.596245e+00 4.262592e-04 1.774256e-04 1.734777e-04
5.909396e-07  494.68  716.17 1.525322e+12 1.097901e+10 2.274145e+09 1.756147e+00 1.598707e-04 1.675632e-04 1.598707e-04
5.591071e-07  500.66  721.03 1.437937e+12 9.746547e+09 2.185376e+09 3.249242e-01 1.507117e-04 1.579634e-04 1.507117e-04
5.289893e-07  506.71  725.22 1.356351e+12 8.739410e+09 2.102347e+09 1.328499e-01 1.421611e-04 1.490009e-04 1.421611e-04
5.004939e-07  512.79  729.43 1.275527e+12 7.822953e+09 2.022463e+09 2.111588e-02 1.336900e-04 1.401222e-04 1.336900e-04
4.735335e-07  518.90  733.66 1.195611e+12 7.014449e+09 1.946323e+09 5.026046e-03 1.253135e-04 1.313431e-04 1.253135e-04
4.480254e-07  525.06  737.92 1.121640e+12 6.326902e+09 1.876005e+09 1.128433e-03 1.175608e-04 1.232174e-04 1.175608e-04
4.238913e-07  531.24  742.18 1.050294e+12 5.688051e+09 1.808404e+09 1.480049e-04 1.100831e-04 1.153798e-04 1.100831e-04
4.010573e-07  537.47  746.40 9.842475e+11 5.138158e+09 1.746590e+09 1.141179e-04 1.031603e-04 1.081237e-04 1.031603e-04
3.794533e-07  543.73  749.92 9.221366e+11 4.638983e+09 1.689138e+09 9.665024e-05 9.665024e-05 1.013004e-04 9.665024e-05
3.590130e-07  550.01  752.97 8.627361e+11 4.174616e+09 1.634682e+09 9.042451e-05 9.042451e-05 9.477510e-05 9.042451e-05
3.396739e-07  556.33  756.04 8.157680e+11 3.777760e+09 1.587625e+09 8.550171e-05 8.550171e-05 8.961550e-05 8.550171e-05
3.213764e-07  562.67  759.12 7.703749e+11 3.404262e+09 1.543654e+09 8.074400e-05 8.074400e-05 8.462889e-05 8.074400e-05
3.040646e-07  569.04  762.21 7.271584e+11 3.063046e+09 1.503948e+09 7.621443e-05 7.621443e-05 7.988135e-05 7.621443e-05
2.876854e-07  575.44  765.32 6.868748e+11 2.761366e+09 1.469477e+09 7.199225e-05 7.199225e-05 7.545599e-05 7.199225e-05
2.721885e-07  581.86  768.44 6.480306e+11 2.478093e+09 1.437084e+09 6.792092e-05 6.792092e-05 7.118878e-05 6.792092e-05
2.575263e-07  588.32  771.57 6.114476e+11 2.222841e+09 1.407512e+09 6.408655e-05 6.408655e-05 6.717000e-05 6.408655e-05
2.436540e-07  594.79  774.07 5.770483e+11 1.992631e+09 1.379411e+09 6.048115e-05 6.048115e-05 6.339116e-05 6.048115e-05
2.305289e-07  601.29  776.33 5.439650e+11 1.777215e+09 1.351873e+09 5.701370e-05 5.701370e-05 5.975688e-05 5.701370e-05
2.181109e-07  607.81  778.48 5.130879e+11 1.585890e+09 1.324510e+09 5.377739e-05 5.377739e-05 5.636480e-05 5.377739e-05
2.063618e-07  614.35  780.64 4.838898e+11 1.413137e+09 1.296227e+09 5.071710e-05 5.071710e-05 5.315723e-05 5.071710e-05
1.952456e-07  620.90  782.81 4.558600e+11 1.253286e+09 1.267094e+09 4.777928e-05 4.777928e-05 5.007804e-05 4.777928e-05
1.847281e-07  627.48  784.98 4.298334e+11 1.115467e+09 1.235557e+09 4.505140e-05 4.505140e-05 4.721896e-05 4.505140e-05
1.747773e-07  634.08  787.16 4.057224e+11 9.916816e+08 1.201581e+09 4.252430e-05 4.252430e-05 4.457028e-05 4.252430e-05
1.653624e-07  640.70  789.35 3.832091e+11 8.786526e+08 1.165613e+09 4.016464e-05 4.016464e-05 4.209709e-05 4.016464e-05
1.564548e-07  647.34  791.54 3.642171e+11 7.833255e+08 1.125523e+09 3.817408e-05 3.817408e-05 4.001073e-05 3.817408e-05
1.480269e-07  653.99  794.11 3.460166e+11 6.979245e+08 1.083708e+09 3.626647e-05 3.626647e-05 3.801135e-05 3.626647e-05
1.400531e-07  660.67  796.95 3.284688e+11 6.205201e+08 1.040726e+09 3.442727e-05 3.442727e-05 3.608368e-05 3.442727e-05
1.325087e-07  667.38  799.84 3.120208e+11 5.551988e+08 9.976375e+08 3.270329e-05 3.270329e-05 3.427670e-05 3.270329e-05
1.253708e-07  674.11  802.75 2.962648e+11 4.965303e+08 9.558707e+08 3.105192e-05 3.105192e-05 3.254587e-05 3.105192e-05
1.186174e-07  680.86  805.66 2.809208e+11 4.432595e+08 9.154550e+08 2.944373e-05 2.944373e-05 3.086033e-05 2.944373e-05
1.122277e-07  687.65  808.59 2.653607e+11 3.977664e+08 8.784955e+08 2.781283e-05 2.781283e-05 2.915094e-05 2.781283e-05
1.061823e-07  694.46  811.53 2.499917e+11 3.570483e+08 8.450295e+08 2.620196e-05 2.620196e-05 2.746258e-05 2.620196e-05
1.004625e-07  701.29  814.61 2.349544e+11 3.199931e+08 8.146221e+08 2.462587e-05 2.462587e-05 2.581069e-05 2.462587e-05
9.505083e-08  708.15  818.30 2.209155e+11 2.878351e+08 7.894389e+08 2.315445e-05 2.315445e-05 2.426843e-05 2.315445e-05
8.993067e-08  715.05  822.23 2.076934e+11 2.593565e+08 7.687891e+08 2.176865e-05 2.176865e-05 2.281598e-05 2.176865e-05
8.508632e-08  721.98  826.26 1.950640e+11 2.334351e+08 7.508946e+08 2.044496e-05 2.044496e-05 2.142863e-05 2.044496e-05
8.050292e-08  728.94  830.30 1.831702e+11 2.105436e+08 7.357345e+08 1.919835e-05 1.919835e-05 2.012201e-05 1.919835e-05
7.616642e-08  735.94  834.37 1.731629e+11 1.906678e+08 7.218171e+08 1.814950e-05 1.814950e-05 1.902270e-05 1.814950e-05
7.206351e-08  742.98  838.46 1.638659e+11 1.725963e+08 7.078420e+08 1.717507e-05 1.717507e-05 1.800142e-05 1.717507e-05
6.818162e-08  750.04  842.56 1.550809e+11 1.562701e+08 6.934663e+08 1.625429e-05 1.625429e-05 1.703637e-05 1.625429e-05
6.450884e-08  757.15  847.39 1.468831e+11 1.423321e+08 6.764922e+08 1.539508e-05 1.539508e-05 1.613574e-05 1.539508e-05
6.103390e-08  764.30  852.30 1.390132e+11 1.294147e+08 6.569793e+08 1.457019e-05 1.457019e-05 1.527118e-05 1.457019e-05
5.774615e-08  771.49  857.28 1.314507e+11 1.174230e+08 6.349703e+08 1.377751e-05 1.377751e-05 1.444039e-05 1.377751e-05
5.463550e-08  778.73  862.29 1.242297e+11 1.063755e+08 6.098687e+08 1.302069e-05 1.302069e-05 1.364711e-05 1.302069e-05
5.169242e-08  786.01  867.33 1.170042e+11 9.603121e+07 5.832366e+08 1.226336e-05 1.226336e-05 1.285338e-05 1.226336e-05
4.890787e-08  793.33  872.41 1.100167e+11 8.613680e+07 5.562614e+08 1.153099e-05 1.153099e-05 1.208578e-05 1.153099e-05
4.627332e-08  800.69  877.52 1.033636e+11 7.667593e+07 5.294008e+08 1.083369e-05 1.083369e-05 1.135490e-05 1.083369e-05
4.378069e-08  808.10  882.68 9.715565e+10 6.791573e+07 5.038500e+08 1.018298e-05 1.018298e-05 1.067291e-05 1.018298e-05
4.142232e-08  815.55  887.88 9.128541e+10 5.992975e+07 4.802262e+08 9.567726e-06 9.567726e-06 1.002806e-05 9.567726e-06
3.919100e-08  823.05  893.11 8.571971e+10 5.267830e+07 4.586695e+08 8.984400e-06 8.984400e-06 9.416665e-06 8.984400e-06
3.707988e-08  830.58  898.36 8.049983e+10 4.620180e+07 4.394433e+08 8.437294e-06 8.437294e-06 8.843237e-06 8.437294e-06
3.508247e-08  838.17  903.65 7.611561e+10 4.078286e+07 4.234561e+08 7.977780e-06 7.977780e-06 8.361614e-06 7.977780e-06
3.319266e-08  845.81  909.17 7.194443e+10 3.617222e+07 4.095165e+08 7.540590e-06 7.540590e-06 7.903387e-06 7.540590e-06
3.140465e-08  853.49  914.87 6.795904e+10 3.221602e+07 3.971131e+08 7.122875e-06 7.122875e-06 7.465575e-06 7.122875e-06
2.971296e-08  861.21  920.70 6.415505e+10 2.884024e+07 3.859919e+08 6.724175e-06 6.724175e-06 7.047695e-06 6.724175e-06
2.811239e-08  868.99  926.58 6.055753e+10 2.599576e+07 3.759955e+08 6.347114e-06 6.347114e-06 6.652492e-06 6.347114e-06
2.659804e-08  876.83  932.50 5.715952e+10 2.353874e+07 3.666780e+08 5.990964e-06 5.990964e-06 6.279210e-06 5.990964e-06
2.516527e-08  884.71  938.31 5.388141e+10 2.132673e+07 3.576313e+08 5.647382e-06 5.647382e-06 5.919100e-06 5.647382e-06
2.380968e-08  892.64  943.97 5.069574e+10 1.931542e+07 3.486468e+08 5.313490e-06 5.313490e-06 5.569143e-06 5.313490e-06
2.252711e-08  900.61  949.49 4.758950e+10 1.746463e+07 3.395183e+08 4.987922e-06 4.987922e-06 5.227904e-06 4.987922e-06
2.131362e-08  908.64  955.05 4.468186e+10 1.575930e+07 3.299429e+08 4.683164e-06 4.683164e-06 4.908486e-06 4.683164e-06
2.016551e-08  916.72  960.64 4.194048e+10 1.415596e+07 3.200347e+08 4.395840e-06 4.395840e-06 4.607338e-06 4.395840e-06
1.907924e-08  924.84  966.25 3.934397e+10 1.265689e+07 3.099356e+08 4.123696e-06 4.123696e-06 4.322096e-06 4.123696e-06
1.805149e-08  933.01  971.56 3.688750e+10 1.127371e+07 2.997430e+08 3.866229e-06 3.866229e-06 4.052237e-06 3.866229e-06
1.707910e-08  941.22  976.33 3.461258e+10 1.001676e+07 2.895536e+08 3.627797e-06 3.627797e-06 3.802334e-06 3.627797e-06
1.615909e-08  949.47  981.12 3.274465e+10 8.901705e+06 2.794785e+08 3.432007e-06 3.432007e-06 3.597136e-06 3.432007e-06
1.528864e-08  957.77  985.94 3.099774e+10 7.938594e+06 2.696550e+08 3.248915e-06 3.248915e-06 3.405227e-06 3.248915e-06
1.446507e-08  966.11  990.79 2.933357e+10 7.097135e+06 2.601289e+08 3.074491e-06 3.074491e-06 3.222410e-06 3.074491e-06
1.368587e-08  974.50  995.81 2.774784e+10 6.369228e+06 2.509612e+08 2.908289e-06 2.908289e-06 3.048211e-06 2.908289e-06
1.294865e-08  982.92 1001.39 2.623727e+10 5.739678e+06 2.422062e+08 2.749965e-06 2.749965e-06 2.882269e-06 2.749965e-06
1.225114e-08  991.39 1007.79 2.479841e+10 5.187887e+06 2.339111e+08 2.599154e-06 2.599154e-06 2.724206e-06 2.599154e-06
1.159120e-08  999.92 1014.23 2.342876e+10 4.693505e+06 2.261208e+08 2.455596e-06 2.455596e-06 2.573748e-06 2.455596e-06
1.096681e-08 1008.51 1020.73 2.215678e+10 4.244322e+06 2.188926e+08 2.322275e-06 2.322275e-06 2.434013e-06 2.322275e-06
1.037605e-08 1017.16 1027.06 2.095871e+10 3.820212e+06 2.120779e+08 2.196714e-06 2.196714e-06 2.302403e-06 2.196714e-06
9.817117e-09 1025.85 1031.94 1.982096e+10 3.415045e+06 2.056411e+08 2.077465e-06 2.077465e-06 2.177414e-06 2.077465e-06
9.288292e-09 1034.58 1036.14 1.873892e+10 3.028784e+06 1.995467e+08 1.964052e-06 1.964052e-06 2.058549e-06 1.964052e-06
8.787954e-09 1043.35 1040.35 1.771069e+10 2.666622e+06 1.937576e+08 1.856283e-06 1.856283e-06 1.945595e-06 1.856283e-06
8.314568e-09 1052.16 1044.60 1.671266e+10 2.335486e+06 1.882367e+08 1.751677e-06 1.751677e-06 1.835952e-06 1.751677e-06
7.866682e-09 1061.00 1049.46 1.569649e+10 2.039584e+06 1.829477e+08 1.645171e-06 1.645171e-06 1.724327e-06 1.645171e-06
7.442922e-09 1069.90 1058.88 1.471854e+10 1.780583e+06 1.778493e+08 1.542675e-06 1.542675e-06 1.616899e-06 1.542675e-06
7.041990e-09 1078.89 1067.68 1.379895e+10 1.561341e+06 1.729127e+08 1.446289e-06 1.446289e-06 1.515870e-06 1.446289e-06
6.662655e-09 1087.94 1072.96 1.293046e+10 1.375132e+06 1.681048e+08 1.355258e-06 1.355258e-06 1.420463e-06 1.355258e-06
6.303753e-09 1097.04 1077.77 1.211212e+10 1.218159e+06 1.634147e+08 1.269483e-06 1.269483e-06 1.330565e-06 1.269483e-06
5.964185e-09 1106.17 1082.61 1.138506e+10 1.086571e+06 1.588254e+08 1.193280e-06 1.193280e-06 1.250694e-06 1.193280e-06
5.642908e-09 1115.35 1087.18 1.073126e+10 9.769712e+05 1.543204e+08 1.124761e-06 1.124761e-06 1.178874e-06 1.124761e-06
5.338938e-09 1124.57 1091.25 1.012077e+10 8.864717e+05 1.498853e+08 1.060773e-06 1.060773e-06 1.111812e-06 1.060773e-06
5.051342e-09 1133.82 1095.01 9.542696e+09 8.123727e+05 1.455069e+08 1.000180e-06 1.000180e-06 1.048309e-06 1.000180e-06
4.779239e-09 1143.11 1098.78 8.995531e+09 7.509444e+05 1.411727e+08 9.428335e-07 9.428335e-07 9.881982e-07 9.428335e-07
4.521792e-09 1152.42 1102.58 8.477889e+09 6.969852e+05 1.368703e+08 8.885786e-07 8.885786e-07 9.313306e-07 8.885786e-07
4.278214e-09 1161.78 1106.45 7.993209e+09 6.456994e+05 1.325898e+08 8.377787e-07 8.377787e-07 8.780870e-07 8.377787e-07
4.047757e-09 1171.17 1110.66 7.554653e+09 5.934566e+05 1.283299e+08 7.918136e-07 7.918136e-07 8.299100e-07 7.918136e-07
3.829714e-09 1180.59 1115.11 7.138479e+09 5.379793e+05 1.241169e+08 7.481928e-07 7.481928e-07 7.841907e-07 7.481928e-07
3.623416e-09 1190.06 1119.58 6.743574e+09 4.803334e+05 1.199867e+08 7.068028e-07 7.068028e-07 7.408086e-07 7.068028e-07
3.428231e-09 1199.57 1124.07 6.369918e+09 4.243392e+05 1.159801e+08 6.676391e-07 6.676391e-07 6.997612e-07 6.676391e-07
3.243561e-09 1209.12 1128.57 6.015542e+09 3.726375e+05 1.121218e+08 6.304961e-07 6.304961e-07 6.608313e-07 6.304961e-07
3.068838e-09 1218.71 1133.11 5.697102e+09 3.267197e+05 1.084363e+08 5.971200e-07 5.971200e-07 6.258497e-07 5.971200e-07
2.903527e-09 1228.34 1137.44 5.396779e+09 2.873123e+05 1.049464e+08 5.656432e-07 5.656432e-07 5.928577e-07 5.656432e-07
2.747121e-09 1238.00 1141.63 5.111251e+09 2.540192e+05 1.016721e+08 5.357168e-07 5.357168e-07 5.614920e-07 5.357168e-07
2.599140e-09 1247.71 1145.82 4.839770e+09 2.255869e+05 9.862795e+07 5.072626e-07 5.072626e-07 5.316682e-07 5.072626e-07
2.459130e-09 1257.45 1150.02 4.581710e+09 2.008711e+05 9.579822e+07 4.802153e-07 4.802153e-07 5.033192e-07 4.802153e-07
2.326663e-09 1267.23 1154.24 4.329956e+09 1.789964e+05 9.314496e+07 4.538285e-07 4.538285e-07 4.756629e-07 4.538285e-07
2.201331e-09 1277.05 1158.65 4.084120e+09 1.593079e+05 9.062830e+07 4.280619e-07 4.280619e-07 4.486573e-07 4.280619e-07
2.082751e-09 1286.92 1163.35 3.849423e+09 1.413757e+05 8.821119e+07 4.034631e-07 4.034631e-07 4.228754e-07 4.034631e-07
1.970558e-09 1296.82 1168.16 3.627248e+09 1.251246e+05 8.585949e+07 3.801764e-07 3.801764e-07 3.984681e-07 3.801764e-07
1.864409e-09 1306.77 1172.99 3.416972e+09 1.106152e+05 8.354201e+07 3.581370e-07 3.581370e-07 3.753682e-07 3.581370e-07
1.763977e-09 1316.77 1177.84 3.222036e+09 9.785777e+04 8.123002e+07 3.377063e-07 3.377063e-07 3.539539e-07 3.377063e-07
1.668956e-09 1326.81 1182.60 3.043150e+09 8.679905e+04 7.889741e+07 3.189568e-07 3.189568e-07 3.343020e-07 3.189568e-07
1.579053e-09 1336.89 1186.89 2.875310e+09 7.734234e+04 7.652129e+07 3.013647e-07 3.013647e-07 3.158645e-07 3.013647e-07
1.493993e-09 1347.01 1191.00 2.716120e+09 6.928677e+04 7.408554e+07 2.846800e-07 2.846800e-07 2.983770e-07 2.846800e-07
1.413516e-09 1357.17 1195.14 2.565189e+09 6.234597e+04 7.160189e+07 2.688608e-07 2.688608e-07 2.817962e-07 2.688608e-07
1.337373e-09 1367.37 1199.29 2.420756e+09 5.626148e+04 6.910179e+07 2.537226e-07 2.537226e-07 2.659300e-07 2.537226e-07
1.265332e-09 1377.61 1203.75 2.272283e+09 5.083278e+04 6.661732e+07 2.381612e-07 2.381612e-07 2.496195e-07 2.381612e-07
1.197171e-09 1387.89 1208.78 2.128495e+09 4.590585e+04 6.417684e+07 2.230904e-07 2.230904e-07 2.338238e-07 2.230904e-07
1.132683e-09 1398.22 1213.98 1.993181e+09 4.136434e+04 6.180546e+07 2.089078e-07 2.089078e-07 2.189589e-07 2.089078e-07
1.071668e-09 1408.60 1219.02 1.865874e+09 3.714158e+04 5.952609e+07 1.955652e-07 1.955652e-07 2.049740e-07 1.955652e-07
1.013939e-09 1419.01 1220.31 1.746331e+09 3.325109e+04 5.736194e+07 1.830355e-07 1.830355e-07 1.918415e-07 1.830355e-07
9.593209e-10 1429.43 1221.03 1.643191e+09 2.971913e+04 5.533335e+07 1.722248e-07 1.722248e-07 1.805118e-07 1.722248e-07
